report_id,district,date_of_report,victim_age,victim_gender,reporter_type,description,abuse_types,risk_level,follow_up_required,case_status,urban_rural,Physical violence,Sexual abuse,Emotional abuse,Neglect (basic needs),Child labor,Early marriage,Exploitation,Educational deprivation,Abandonment,Cyber exploitation,follow_up_Yes,follow_up_No,follow_up_pending
53922156,Chattogram,10/13/2023,7,Male,Social worker,Child reported harassment. Family denies allegations.,Sexual abuse,medium,Yes,Investigation,Rural,0,1,0,0,0,0,0,0,0,0,1,0,0
32025546,Rangpur,5/14/2022,8,Male,Community leader,"Child involved in online harassment, engaged in excessive working hours, subjected to begging ring. Family denies allegations.","Cyber exploitation, Child labor, Exploitation",severe,Pending,Open,Rural,0,0,0,0,1,0,1,0,0,1,0,0,1
67665471,Netrokona,7/4/2024,11,Male,Neighbor,Child arranged marriage at age 13. Family denies allegations.,Early marriage,medium,Yes,Closed,Rural,0,0,0,0,0,1,0,0,0,0,1,0,0
55093112,Patuakhali,9/2/2024,10,Male,Community leader,Child reported assault. Family denies allegations.,Sexual abuse,medium,Yes,Investigation,Urban,0,1,0,0,0,0,0,0,0,0,1,0,0
79016035,Rajbari,2/20/2024,6,Other,Community leader,Child subjected to sexual exploitation. Family denies allegations.,Exploitation,medium,Yes,Open,Urban,0,0,0,0,0,0,1,0,0,0,1,0,0
90107884,Habiganj,5/9/2022,9,Male,Social worker,Child reported harassment. Corroborating evidence exists.,Sexual abuse,medium,Pending,Investigation,Rural,0,1,0,0,0,0,0,0,0,0,0,0,1
32181042,Bandarban,2/19/2025,10,Female,Teacher,"Child reported harassment, not attending school since 1 year. Family denies allegations.","Sexual abuse, Educational deprivation",severe,Yes,Closed,Urban,0,1,0,0,0,0,0,1,0,0,1,0,0
65097821,Chattogram,2/28/2023,13,Male,Neighbor,Child shows signs of withdrawal. Family denies allegations.,Emotional abuse,mild,Yes,Open,Urban,0,0,1,0,0,0,0,0,0,0,1,0,0
54768388,Jhalokati,10/15/2023,14,Female,Healthcare worker,"Child not attending school since 2 years, shows signs of withdrawal. Multiple similar reports in area.","Educational deprivation, Emotional abuse",medium,Yes,Investigation,Urban,0,0,1,0,0,0,0,1,0,0,1,0,0
78504522,Brahmanbaria,12/21/2023,15,Male,Child helpline,Child involved in sextortion. Corroborating evidence exists.,Cyber exploitation,mild,Yes,Open,Rural,0,0,0,0,0,0,0,0,0,1,1,0,0
4658825,Rajshahi,9/29/2022,9,Male,Social worker,Child shows signs of depression. Case requires immediate attention.,Emotional abuse,mild,Pending,Open,Rural,0,0,1,0,0,0,0,0,0,0,0,0,1
52370214,Chapai Nawabganj,8/14/2022,10,Female,Police,Child engaged in hazardous work. Family denies allegations.,Child labor,mild,Yes,Closed,Urban,0,0,0,0,1,0,0,0,0,0,1,0,0
93116700,Manikganj,8/8/2022,14,Male,Child helpline,Child shows signs of withdrawal. Corroborating evidence exists.,Emotional abuse,mild,Yes,Open,Rural,0,0,1,0,0,0,0,0,0,0,1,0,0
93553576,Manikganj,9/15/2022,17,Male,Social worker,Child subjected to forced labor. Multiple similar reports in area.,Exploitation,medium,Yes,Open,Urban,0,0,0,0,0,0,1,0,0,0,1,0,0
60914992,Gaibandha,12/12/2024,14,Female,Police,Child subjected to forced labor. Family denies allegations.,Exploitation,medium,Yes,Open,Rural,0,0,0,0,0,0,1,0,0,0,1,0,0
47935033,Rajbari,9/26/2023,8,Female,Child helpline,Child subjected to sexual exploitation. Multiple similar reports in area.,Exploitation,medium,Yes,Open,Rural,0,0,0,0,0,0,1,0,0,0,1,0,0
4309544,Narayanganj,5/24/2023,14,Male,Healthcare worker,"Child left at hospital for days, appears malnourished. Family denies allegations.","Abandonment, Neglect (basic needs)",severe,Pending,Open,Rural,0,0,0,1,0,0,0,0,1,0,0,0,1
97272363,Manikganj,1/13/2025,6,Male,Social worker,Child arranged marriage at age 15. Case requires immediate attention.,Early marriage,medium,Yes,Open,Rural,0,0,0,0,0,1,0,0,0,0,1,0,0
82838002,Habiganj,8/10/2023,8,Male,NGO staff,Child subjected to sexual exploitation. Multiple similar reports in area.,Exploitation,medium,Yes,Closed,Rural,0,0,0,0,0,0,1,0,0,0,1,0,0
43090564,Munshiganj,10/15/2022,5,Female,Community leader,Child observed burns. Multiple similar reports in area.,Physical violence,medium,Yes,Open,Urban,1,0,0,0,0,0,0,0,0,0,1,0,0
41443631,Panchagarh,6/27/2022,8,Male,Anonymous,"Child arranged marriage at age 17, left with neighbors for days. Family denies allegations.","Early marriage, Abandonment",severe,Pending,Open,Rural,0,0,0,0,0,1,0,0,1,0,0,0,1
6831124,Naogaon,11/5/2021,16,Male,Community leader,Child reported assault. Case requires immediate attention.,Sexual abuse,medium,Yes,Open,Rural,0,1,0,0,0,0,0,0,0,0,1,0,0
44799118,Netrokona,7/3/2020,10,Female,Police,Child arranged marriage at age 16. Family denies allegations.,Early marriage,medium,Yes,Investigation,Urban,0,0,0,0,0,1,0,0,0,0,1,0,0
58339949,Patuakhali,7/11/2023,13,Female,NGO staff,"Child engaged in factory labor, subjected to sexual exploitation. Multiple similar reports in area.","Child labor, Exploitation",severe,Yes,Closed,Urban,0,0,0,0,1,0,1,0,0,0,1,0,0
65222927,Madaripur,9/10/2023,8,Male,Teacher,Child left with neighbors for days. Corroborating evidence exists.,Abandonment,medium,No,Open,Rural,0,0,0,0,0,0,0,0,1,0,0,1,0
51197618,Brahmanbaria,11/10/2020,8,Male,Family member (mother),Child left at home alone for days. Case requires immediate attention.,Abandonment,medium,Yes,Investigation,Rural,0,0,0,0,0,0,0,0,1,0,1,0,0
20064210,Gopalganj,12/16/2023,14,Male,Police,"Child not attending school since 2 years, subjected to begging ring. Family denies allegations.","Educational deprivation, Exploitation",medium,Yes,Investigation,Urban,0,0,0,0,0,0,1,1,0,0,1,0,0
19743127,Munshiganj,12/19/2024,6,Female,Healthcare worker,Child not attending school since 2 years. Case requires immediate attention.,Educational deprivation,mild,Yes,Investigation,Urban,0,0,0,0,0,0,0,1,0,0,1,0,0
22393823,Barishal,4/29/2022,8,Male,Neighbor,"Child observed bruises, appears poorly clothed, involved in grooming. Corroborating evidence exists.","Physical violence, Neglect (basic needs), Cyber exploitation",severe,Yes,Open,Rural,1,0,0,1,0,0,0,0,0,1,1,0,0
56389263,Panchagarh,10/24/2024,13,Male,Neighbor,"Child reported assault, left at hospital for days. Corroborating evidence exists.","Sexual abuse, Abandonment",severe,Yes,Open,Urban,0,1,0,0,0,0,0,0,1,0,1,0,0
94150395,Lalmonirhat,4/26/2022,6,Female,Community leader,Child shows signs of depression. Case requires immediate attention.,Emotional abuse,mild,Pending,Open,Rural,0,0,1,0,0,0,0,0,0,0,0,0,1
57243549,Pabna,3/10/2023,6,Male,Family member (grandparent),Child subjected to forced labor. Case requires immediate attention.,Exploitation,medium,Yes,Investigation,Rural,0,0,0,0,0,0,1,0,0,0,1,0,0
92602258,Dinajpur,1/19/2023,13,Female,Neighbor,Child subjected to sexual exploitation. Family denies allegations.,Exploitation,medium,Yes,Open,Urban,0,0,0,0,0,0,1,0,0,0,1,0,0
65610366,Jhalokati,11/2/2022,6,Female,Anonymous,"Child reported assault, involved in grooming, engaged in excessive working hours. Case requires immediate attention.","Sexual abuse, Cyber exploitation, Child labor",severe,Yes,Closed,Rural,0,1,0,0,1,0,0,0,0,1,1,0,0
43030991,Dhaka,10/17/2024,11,Female,Community leader,Child left with neighbors for days. Case requires immediate attention.,Abandonment,medium,Yes,Open,Urban,0,0,0,0,0,0,0,0,1,0,1,0,0
51253345,Rajbari,7/29/2023,14,Female,Healthcare worker,"Child left with neighbors for weeks, observed fractures. Family denies allegations.","Abandonment, Physical violence",severe,No,Open,Rural,1,0,0,0,0,0,0,0,1,0,0,1,0
50796465,Bogra,3/23/2025,15,Male,Family member (mother),Child observed burns. Family denies allegations.,Physical violence,medium,Pending,Open,Urban,1,0,0,0,0,0,0,0,0,0,0,0,1
82195956,Lakshmipur,6/7/2023,5,Male,Social worker,"Child observed fractures, shows signs of fearfulness. Multiple similar reports in area.","Physical violence, Emotional abuse",severe,Pending,Closed,Rural,1,0,1,0,0,0,0,0,0,0,0,0,1
14708343,Pabna,9/5/2021,7,Male,Relative,"Child not attending school since 6 months, subjected to sexual exploitation. Case requires immediate attention.","Educational deprivation, Exploitation",medium,Yes,Open,Rural,0,0,0,0,0,0,1,1,0,0,1,0,0
47785490,Panchagarh,7/21/2022,15,Male,NGO staff,Child engaged in factory labor. Family denies allegations.,Child labor,mild,Yes,Investigation,Urban,0,0,0,0,1,0,0,0,0,0,1,0,0
53196740,Gopalganj,11/6/2023,8,Male,Neighbor,"Child involved in sextortion, not attending school since 6 months, reported assault. Family denies allegations.","Cyber exploitation, Educational deprivation, Sexual abuse",severe,Pending,Open,Rural,0,1,0,0,0,0,0,1,0,1,0,0,1
47823543,Rajshahi,2/1/2024,7,Female,Social worker,Child engaged in excessive working hours. Corroborating evidence exists.,Child labor,mild,Yes,Open,Urban,0,0,0,0,1,0,0,0,0,0,1,0,0
42256708,Mymensingh,11/25/2022,14,Female,Anonymous,"Child reported harassment, shows signs of fearfulness. Case requires immediate attention.","Sexual abuse, Emotional abuse",severe,Yes,Closed,Rural,0,1,1,0,0,0,0,0,0,0,1,0,0
47572121,Dhaka,6/10/2023,11,Male,Community leader,Child arranged marriage at age 14. Multiple similar reports in area.,Early marriage,medium,Yes,Closed,Rural,0,0,0,0,0,1,0,0,0,0,1,0,0
23787888,Sunamganj,1/5/2025,15,Male,Family member (grandparent),Child left with neighbors for days. Corroborating evidence exists.,Abandonment,medium,Yes,Closed,Urban,0,0,0,0,0,0,0,0,1,0,1,0,0
24384557,Brahmanbaria,5/10/2022,10,Female,Family member (grandparent),Child arranged marriage at age 12. Case requires immediate attention.,Early marriage,medium,Yes,Closed,Urban,0,0,0,0,0,1,0,0,0,0,1,0,0
92408865,Sunamganj,8/6/2022,8,Female,Healthcare worker,"Child involved in online harassment, not attending school since 1 year. Family denies allegations.","Cyber exploitation, Educational deprivation",medium,Yes,Investigation,Rural,0,0,0,0,0,0,0,1,0,1,1,0,0
24972662,Mymensingh,3/3/2025,15,Male,Family member (grandparent),Child reported inappropriate touching. Family denies allegations.,Sexual abuse,medium,Yes,Open,Rural,0,1,0,0,0,0,0,0,0,0,1,0,0
84451903,Moulvibazar,7/6/2024,15,Female,Neighbor,"Child reported inappropriate touching, shows signs of depression. Corroborating evidence exists.","Sexual abuse, Emotional abuse",severe,Pending,Open,Rural,0,1,1,0,0,0,0,0,0,0,0,0,1
8140551,Sunamganj,9/27/2022,7,Male,Social worker,Child left at hospital for weeks. Multiple similar reports in area.,Abandonment,medium,Yes,Closed,Rural,0,0,0,0,0,0,0,0,1,0,1,0,0
57208787,Rajshahi,6/27/2021,8,Male,Community leader,Child arranged marriage at age 17. Multiple similar reports in area.,Early marriage,medium,Yes,Investigation,Urban,0,0,0,0,0,1,0,0,0,0,1,0,0
18229153,Bhola,3/5/2023,12,Male,Child helpline,Child subjected to begging ring. Corroborating evidence exists.,Exploitation,medium,Yes,Closed,Urban,0,0,0,0,0,0,1,0,0,0,1,0,0
41591396,Sherpur,10/24/2022,17,Male,Child helpline,Child arranged marriage at age 16. Multiple similar reports in area.,Early marriage,medium,Yes,Investigation,Rural,0,0,0,0,0,1,0,0,0,0,1,0,0
87349115,Bandarban,3/12/2023,16,Male,Relative,"Child subjected to sexual exploitation, engaged in factory labor. Multiple similar reports in area.","Exploitation, Child labor",severe,Yes,Open,Rural,0,0,0,0,1,0,1,0,0,0,1,0,0
91982024,Nilphamari,2/27/2021,8,Female,Healthcare worker,Child involved in online harassment. Family denies allegations.,Cyber exploitation,mild,Yes,Open,Rural,0,0,0,0,0,0,0,0,0,1,1,0,0
58885042,Joypurhat,1/28/2024,15,Male,Family member (grandparent),"Child reported assault, not attending school since 6 months. Multiple similar reports in area.","Sexual abuse, Educational deprivation",severe,Yes,Open,Rural,0,1,0,0,0,0,0,1,0,0,1,0,0
4166335,Noakhali,10/30/2024,10,Female,Social worker,Child engaged in factory labor. Case requires immediate attention.,Child labor,mild,Yes,Closed,Urban,0,0,0,0,1,0,0,0,0,0,1,0,0
61530409,Munshiganj,4/13/2025,,Female,Anonymous,"Child engaged in hazardous work, not attending school since 1 year. Multiple similar reports in area.","Child labor, Educational deprivation",medium,No,Open,Rural,0,0,0,0,1,0,0,1,0,0,0,1,0
92520093,Rajshahi,6/1/2020,2,Female,Social worker,"Child left with neighbors for weeks, observed fractures. Family denies allegations.","Abandonment, Physical violence",severe,Yes,Investigation,Rural,1,0,0,0,0,0,0,0,1,0,1,0,0
27615675,Habiganj,11/4/2023,2,Male,Healthcare worker,Child reported assault. Family denies allegations.,Sexual abuse,medium,Yes,Closed,Rural,0,1,0,0,0,0,0,0,0,0,1,0,0
39504128,Patuakhali,3/3/2023,1,Male,Child helpline,Child observed bruises. Multiple similar reports in area.,Physical violence,medium,No,Investigation,Rural,1,0,0,0,0,0,0,0,0,0,0,1,0
88479533,Jhalokati,1/4/2021,9,Female,Family member (aunt),Child involved in online harassment. Case requires immediate attention.,Cyber exploitation,mild,Yes,Open,Rural,0,0,0,0,0,0,0,0,0,1,1,0,0
25423248,Bhola,9/29/2024,13,Male,Teacher,"Child engaged in factory labor, reported assault. Multiple similar reports in area.","Child labor, Sexual abuse",severe,Yes,Open,Urban,0,1,0,0,1,0,0,0,0,0,1,0,0
64721631,Dhaka,2/8/2023,6,Male,Community leader,"Child observed unexplained injuries, arranged marriage at age 16. Family denies allegations.","Physical violence, Early marriage",severe,Yes,Open,Urban,1,0,0,0,0,1,0,0,0,0,1,0,0
59369444,Shariatpur,6/12/2023,11,Female,Child helpline,"Child reported inappropriate touching, left with neighbors for weeks. Family denies allegations.","Sexual abuse, Abandonment",severe,Yes,Open,Rural,0,1,0,0,0,0,0,0,1,0,1,0,0
17725695,Rajshahi,10/22/2021,8,Female,Neighbor,"Child left with neighbors for weeks, observed burns. Case requires immediate attention.","Abandonment, Physical violence",severe,Pending,Closed,Urban,1,0,0,0,0,0,0,0,1,0,0,0,1
62586955,Dhaka,12/19/2023,17,Male,Family member (aunt),Child appears poorly clothed. Family denies allegations.,Neglect (basic needs),mild,Yes,Open,Urban,0,0,0,1,0,0,0,0,0,0,1,0,0
20892797,Bandarban,2/28/2024,6,Male,Community leader,Child reported inappropriate touching. Family denies allegations.,Sexual abuse,medium,Yes,Closed,Rural,0,1,0,0,0,0,0,0,0,0,1,0,0
21212662,Patuakhali,1/8/2024,8,Male,Police,"Child reported assault, left at hospital for weeks. Corroborating evidence exists.","Sexual abuse, Abandonment",severe,Yes,Closed,Urban,0,1,0,0,0,0,0,0,1,0,1,0,0
95056209,Rangpur,11/9/2024,7,Male,Anonymous,Child shows signs of depression. Case requires immediate attention.,Emotional abuse,mild,Yes,Open,Rural,0,0,1,0,0,0,0,0,0,0,1,0,0
19432579,Cumilla,4/22/2023,17,Male,Neighbor,"Child subjected to begging ring, not attending school since 6 months, shows signs of fearfulness. Corroborating evidence exists.","Exploitation, Educational deprivation, Emotional abuse",severe,Yes,Investigation,Urban,0,0,1,0,0,0,1,1,0,0,1,0,0
57291260,Kishoreganj,6/18/2024,8,Male,Teacher,"Child left at hospital for days, observed unexplained injuries. Corroborating evidence exists.","Abandonment, Physical violence",severe,Yes,Open,Urban,1,0,0,0,0,0,0,0,1,0,1,0,0
38952916,Barishal,7/10/2024,17,Female,Social worker,"Child observed burns, left with neighbors for weeks. Case requires immediate attention.","Physical violence, Abandonment",severe,Yes,Open,Urban,1,0,0,0,0,0,0,0,1,0,1,0,0
94950057,Kishoreganj,8/27/2024,16,Female,Neighbor,"Child engaged in hazardous work, shows signs of anxiety, reported assault. Case requires immediate attention.","Child labor, Emotional abuse, Sexual abuse",severe,Pending,Open,Rural,0,1,1,0,1,0,0,0,0,0,0,0,1
99726,Naogaon,3/4/2022,15,Female,Teacher,"Child shows signs of anxiety, observed fractures. Corroborating evidence exists.","Emotional abuse, Physical violence",severe,Yes,Open,Urban,1,0,1,0,0,0,0,0,0,0,1,0,0
18557310,Noakhali,3/28/2022,11,Male,Neighbor,Child engaged in factory labor. Corroborating evidence exists.,Child labor,mild,Yes,Open,Rural,0,0,0,0,1,0,0,0,0,0,1,0,0
35926627,Bhola,5/24/2023,6,Female,Child helpline,"Child arranged marriage at age 13, subjected to sexual exploitation. Corroborating evidence exists.","Early marriage, Exploitation",severe,Yes,Open,Rural,0,0,0,0,0,1,1,0,0,0,1,0,0
18963222,Shariatpur,3/4/2024,16,Female,Police,"Child subjected to sexual exploitation, arranged marriage at age 13. Case requires immediate attention.","Exploitation, Early marriage",severe,No,Open,Rural,0,0,0,0,0,1,1,0,0,0,0,1,0
62213309,Habiganj,8/14/2020,13,Male,Anonymous,Child not attending school since 2 years. Multiple similar reports in area.,Educational deprivation,mild,Yes,Open,Urban,0,0,0,0,0,0,0,1,0,0,1,0,0
60404313,Manikganj,1/15/2025,5,Female,Healthcare worker,Child arranged marriage at age 12. Family denies allegations.,Early marriage,medium,Yes,Closed,Rural,0,0,0,0,0,1,0,0,0,0,1,0,0
51581915,Sirajganj,2/9/2022,11,Female,Neighbor,Child involved in online harassment. Corroborating evidence exists.,Cyber exploitation,mild,No,Open,Rural,0,0,0,0,0,0,0,0,0,1,0,1,0
47206509,Rangamati,12/29/2022,4,Male,Child helpline,Child left with neighbors for weeks. Family denies allegations.,Abandonment,medium,Pending,Closed,Rural,0,0,0,0,0,0,0,0,1,0,0,0,1
12911527,Lakshmipur,10/30/2022,7,Male,Teacher,"Child shows signs of fearfulness, subjected to forced labor. Corroborating evidence exists.","Emotional abuse, Exploitation",severe,Yes,Investigation,Rural,0,0,1,0,0,0,1,0,0,0,1,0,0
84250747,Patuakhali,11/17/2024,12,Female,Anonymous,Child not attending school since 1 year. Case requires immediate attention.,Educational deprivation,mild,Yes,Closed,Rural,0,0,0,0,0,0,0,1,0,0,1,0,0
82082335,Noakhali,12/30/2024,13,Female,Police,Child subjected to forced labor. Multiple similar reports in area.,Exploitation,medium,Yes,Open,Rural,0,0,0,0,0,0,1,0,0,0,1,0,0
96438289,Narsingdi,4/18/2023,5,Female,Healthcare worker,Child observed bruises. Case requires immediate attention.,Physical violence,medium,No,Investigation,Urban,1,0,0,0,0,0,0,0,0,0,0,1,0
97170418,Khagrachhari,6/17/2023,13,Female,Healthcare worker,Child subjected to forced labor. Family denies allegations.,Exploitation,medium,Yes,Open,Rural,0,0,0,0,0,0,1,0,0,0,1,0,0
76063687,Munshiganj,3/15/2024,15,Other,Anonymous,"Child shows signs of fearfulness, appears malnourished, subjected to sexual exploitation. Family denies allegations.","Emotional abuse, Neglect (basic needs), Exploitation",severe,Yes,Investigation,Rural,0,0,1,1,0,0,1,0,0,0,1,0,0
10986991,Sylhet,4/1/2025,,Male,Healthcare worker,"Child left with neighbors for days, reported inappropriate touching. Multiple similar reports in area.","Abandonment, Sexual abuse",severe,Yes,Open,Rural,0,1,0,0,0,0,0,0,1,0,1,0,0
